year0,orig,dest,sd_drop_neg,sd_rev_neg,mig_rate,da_min_open,da_min_closed,da_pb_closed
2005,WSM,CHE,0,0,0,0.85,4.17,3.68
2005,TKL,CHE,0,0,0,0,0,0
2005,TON,CHE,0,0,0,0,0,0
2005,TUV,CHE,0,0,0,0.02,0.07,0.06
2005,WLF,CHE,0,0,0,0,5.54,5.07
2005,BDI,AIA,0,0,0,0,0,0
2005,COM,AIA,0,0,0,0,0,0
2005,DJI,AIA,0,0,0,0,0,0
2005,ERI,AIA,0,0,0,0,0,0
2005,ETH,AIA,0,0,0,0,0,0
2005,KEN,AIA,0,0,0,0,0,0
2005,MDG,AIA,0,0,0,0,0,0
2005,MWI,AIA,0,0,0,0,0.08,0.07
2005,MUS,AIA,0,0,0,0,0,0
2005,MYT,AIA,0,0,0,0,0,0
2005,MOZ,AIA,0,0,0,0,0,0
2005,REU,AIA,0,0,0,0,0,0
2005,RWA,AIA,0,0,0,0,0,0
2005,SYC,AIA,0,0,0,0,0.01,0.01
2005,SOM,AIA,0,0,0,0,0,0
2005,UGA,AIA,0,0,0,0.02,0.16,0.14
2005,TZA,AIA,0,0,0,0,0.13,0.12
2005,ZMB,AIA,0,0,0,0,0,0
2005,ZWE,AIA,0,0,0,0.51,1.26,1.12
2005,AGO,AIA,0,0,0,0,0,0
2005,CMR,AIA,0,0,0,0.01,0.02,0.01
2005,CAF,AIA,0,0,0,0,0,0
2005,TCD,AIA,0,0,0,0,0,0
2005,COG,AIA,0,0,0,0,0,0
2005,COD,AIA,0,0,0,0,0,0
2005,GNQ,AIA,0,0,0,0,0,0
2005,GAB,AIA,0,0,0,0,0,0
2005,STP,AIA,0,0,0,0,0,0
2005,DZA,AIA,0,0,0,0,0,0
2005,EGY,AIA,0,0,0,0,0,0.01
2005,LBY,AIA,0,0,0,0,0,0.01
2005,MAR,AIA,0,0,0,0,0,0
2005,SUD,AIA,0,0,0,0,0,0
2005,TUN,AIA,0,0,0,0,0,0
2005,ESH,AIA,0,0,0,0,0,0
2005,BWA,AIA,0,0,0,0,0.03,0.02
2005,SWZ,AIA,0,0,0,0,0,0
2005,LSO,AIA,0,0,0,0,0,0
2005,NAM,AIA,0,0,0,0,0.06,0.06
2005,ZAF,AIA,0,0,0,0.5,3.89,3.49
2005,BEN,AIA,0,0,0,0,0,0
2005,BFA,AIA,0,0,0,0,0,0
2005,CPV,AIA,0,0,0,0,0,0.06
2005,CIV,AIA,0,0,0,0,0,0
2005,GMB,AIA,0,0,0,0,0,0
2005,GHA,AIA,0,0,0,0.04,0.04,0.04
2005,GIN,AIA,0,0,0,0.01,0.01,0.01
2005,GNB,AIA,0,0,0,0,0,0
2005,LBR,AIA,0,0,0,0.08,0.04,0.03
2005,MLI,AIA,0,0,0,0,0,0
2005,MRT,AIA,0,0,0,0,0,0
2005,NER,AIA,0,0,0,0,0,0
2005,NGA,AIA,0,0,0,0,0,0
2005,SHN,AIA,0,0,0,0,0,0
2005,SEN,AIA,0,0,0,0,0,0
2005,SLE,AIA,0,0,0,0.01,0.02,0.02
2005,TGO,AIA,0,0,0,0,0,0
2005,KAZ,AIA,0,0,0,0,0,0
2005,KGZ,AIA,0,0,0,0,0,0
2005,TJK,AIA,0,0,0,0,0,0.02
2005,TKM,AIA,0,0,0,0,0,0
2005,UZB,AIA,0,0,0,0,0,0
2005,CHN,AIA,0,0,0,0,0,0.03
2005,HKG,AIA,0,0,0,0.01,0.06,0.08
2005,MAC,AIA,0,0,0,0,0,0
2005,TWN,AIA,0,0,0,0.12,0.01,0.01
2005,PRK,AIA,0,0,0,0,0,0
2005,JPN,AIA,0,0,0,0.12,0,0.03
2005,MNG,AIA,0,0,0,0,0,0
2005,KOR,AIA,0,0,0,0,0,0
2005,BRN,AIA,0,0,0,0,0.01,0.01
2005,KHM,AIA,0,0,0,0.01,0,0
2005,IDN,AIA,0,0,0,0,0,0
2005,LAO,AIA,0,0,0,0,0,0
2005,MYS,AIA,0,0,0,0,0.01,0.01
2005,MMR,AIA,0,0,0,0,0,0
2005,PHL,AIA,0,0,0,0.06,0.08,0.08
2005,SGP,AIA,0,0,0,0,0,0
2005,THA,AIA,0,0,0,0,0,0.05
2005,TLS,AIA,0,0,0,0,0,0
2005,VNM,AIA,0,0,0,0,0,0
2005,AFG,AIA,0,0,0,0,0,0
2005,BGD,AIA,0,0,0,0,1.97,1.77
2005,BTN,AIA,0,0,0,0,0,0
2005,IND,AIA,0,0,0,0,0.11,0.1
2005,IRN,AIA,0,0,0,0,0,0
2005,MDV,AIA,0,0,0,0,0,0
2005,NPL,AIA,0,0,0,0,0,0
2005,PAK,AIA,0,0,0,0,0,0
2005,LKA,AIA,0,0,0,0,0,0
2005,ARM,AIA,0,0,0,0,0,0
2005,AZE,AIA,0,0,0,0,0,0
2005,BHR,AIA,0,0,0,0,0.01,0.01
2005,CYP,AIA,0,0,0,0,0,0.02
2005,GEO,AIA,0,0,0,0,0,0
2005,IRQ,AIA,0,0,0,0,0,0
2005,ISR,AIA,0,0,0,0,0,0.03
2005,JOR,AIA,0,0,0,0,0,0
2005,KWT,AIA,0,0,0,0,0.05,0.05
2005,LBN,AIA,0,0,0,0,0,0
2005,OMN,AIA,0,0,0,0,0,0
2005,QAT,AIA,0,0,0,0,0,0
2005,SAU,AIA,0,0,0,0,0,0
2005,PSE,AIA,0,0,0,0,0,0
2005,SYR,AIA,0,0,0,0,0,0
2005,TUR,AIA,0,0,0,0,0,0.02
2005,ARE,AIA,0,0,0,0,0,0.02
2005,YEM,AIA,0,0,0,0,0,0
2005,BLR,AIA,0,0,0,0,0,0
2005,BGR,AIA,0,0,0,0,0,2.83
2005,CZE,AIA,0,0,0,0,0,0
2005,HUN,AIA,0,0,0,0,0,0.01
2005,POL,AIA,0,0,0,0,0,0.01
2005,MDA,AIA,0,0,0,0,0,0
2005,ROU,AIA,0,0,0,0,0,0
2005,RUS,AIA,0,0,0,0,0,0
2005,SVK,AIA,0,0,0,0,0,0
2005,UKR,AIA,0,0,0,0,0,0
2005,DNK,AIA,0,0,0,0,0,0.02
2005,EST,AIA,0,0,0,0,0,0
2005,FRO,AIA,0,0,0,0,0,0
2005,FIN,AIA,0,0,0,0,0,0.01
2005,ISL,AIA,0,0,0,0,0,0
2005,IRL,AIA,0,0,0,0.2,0,0.24
2005,IMN,AIA,0,0,0,0,0,0.03
2005,LVA,AIA,0,4,0,0.3,2.32,2.38
2005,LTU,AIA,0,0,0,0.01,0,0
2005,NOR,AIA,0,0,0,0,0,0.03
2005,SWE,AIA,0,0,0,0,0,0.02
2005,GBR,AIA,32,32,143.97,38.87,43.49,87.56
2005,ALB,AIA,0,0,0,0.05,0.01,0.01
2005,AND,AIA,0,0,0,0,0,0
2005,BIH,AIA,0,0,0,0,0,0
2005,HRV,AIA,0,0,0,0,0,0
2005,GIB,AIA,0,0,0,0,0,0
2005,GRC,AIA,0,3,0,0.9,2.72,4.09
2005,ITA,AIA,0,0,0,0,0,0.23
2005,MLT,AIA,0,0,0,0,0,0.01
2005,MKD,AIA,0,0,0,0,0,0
2005,PRT,AIA,0,0,0,0.13,0.01,0.02
2005,SMR,AIA,0,0,0,0,0,0
2005,SCG,AIA,0,0,0,0,0,0
2005,SVN,AIA,0,0,0,0,0,0
2005,ESP,AIA,0,0,0,0,0,0.8
2005,AUT,AIA,0,0,0,0,0,0.01
2005,BEL,AIA,0,0,0,0.02,0,0.03
2005,FRA,AIA,0,0,0,0,0,0.13
2005,DEU,AIA,0,0,0,0,0,0.02
2005,LIE,AIA,0,0,0,0,0,0
2005,LUX,AIA,0,0,0,0.01,0,0
2005,MCO,AIA,0,0,0,0,0,0
2005,NLD,AIA,0,0,0,0,0,0.04
2005,CHE,AIA,0,0,0,0,0,0.1
2005,AIA,AIA,0,0,0,0,0,0
2005,ATG,AIA,0,0,0,0,0.49,11.53
2005,ABW,AIA,0,0,0,0,0,0.05
2005,BHS,AIA,0,0,0,0,0,0.16
2005,BRB,AIA,0,0,0,0.05,0.02,0.37
2005,VGB,AIA,0,0,0,81.5,99.02,92.08
2005,CYM,AIA,0,0,0,0,0,0.13
2005,CUB,AIA,0,0,0,0.04,0,0
2005,CUW,AIA,0,3,0,0.65,0,4.38
2005,DMA,AIA,0,0,0,0,0.08,2.35
2005,DOM,AIA,50,118,225.2,82.42,57.06,124.93
2005,GRD,AIA,0,0,0,0,0.07,0.86
2005,GLP,AIA,0,0,0,0.07,0.01,0.03
2005,HTI,AIA,0,0,0,0,0,0.02
2005,JAM,AIA,35,35,160.05,37.71,0,38.87
2005,MTQ,AIA,0,0,0,0,0,0
2005,MSR,AIA,21,21,98.52,4.59,0,18.16
2005,PRI,AIA,0,0,0,15.66,0.01,1.17
2005,KNA,AIA,69,69,311.25,30.83,153.03,231.36
2005,LCA,AIA,0,12,0,0.93,8.97,10.21
2005,VCT,AIA,0,0,0,0,0.02,0.11
2005,SXM,AIA,0,0,0,0,0,29.25
2005,TTO,AIA,0,0,0,0,0,0.24
2005,TCA,AIA,0,0,0,0,0,0.01
2005,VIR,AIA,31,96,139.94,65.87,215.37,374.03
2005,BLZ,AIA,0,0,0,0,0,0.01
2005,CRI,AIA,0,0,0,0,0.01,0.05
2005,SLV,AIA,0,0,0,0,0,0
2005,GTM,AIA,0,0,0,0,0,0
2005,HND,AIA,0,0,0,0,0,0
2005,MEX,AIA,0,0,0,0,0,0.11
2005,NIC,AIA,0,0,0,0,0,0
2005,PAN,AIA,0,0,0,0,0,0.06
2005,ARG,AIA,0,0,0,0.03,0.04,0.09
2005,BOL,AIA,0,0,0,0.02,0,0
2005,BRA,AIA,0,0,0,0,0.19,0.26
2005,CHL,AIA,0,0,0,0,0.01,0.08
2005,COL,AIA,0,0,0,0,0,0.01
2005,ECU,AIA,0,97,0,7.59,51.58,75.94
2005,FLK,AIA,0,0,0,0,0.01,0.01
2005,GUF,AIA,0,0,0,0,0.05,0.17
2005,GUY,AIA,29,29,131.9,46.94,37.47,63.51
2005,PRY,AIA,0,0,0,0.01,0.01,0.01
2005,PER,AIA,0,0,0,0,0.1,0.13
2005,SUR,AIA,0,0,0,0,0,0.39
2005,URY,AIA,0,0,0,0,0.01,0.01
2005,VEN,AIA,0,0,0,0,0,0.45
2005,BMU,AIA,0,0,0,0,0,0.03
2005,CAN,AIA,4,4,20.11,5.2,5.29,17.41
2005,GRL,AIA,0,0,0,0,0,0
2005,SPM,AIA,0,0,0,0,0,0
2005,USA,AIA,34,34,156.83,39.13,0,75.49
2005,AUS,AIA,0,0,0,0.19,0,1.07
2005,NZL,AIA,0,0,0,0,0,0.21
2005,FJI,AIA,0,0,0,0,0,0
2005,NCL,AIA,0,0,0,0,0,0
2005,PNG,AIA,0,0,0,0.03,0,0
2005,SLB,AIA,0,0,0,0,0.01,0.01
2005,VUT,AIA,0,0,0,0,0,0
2005,GUM,AIA,0,0,0,0,0,0
2005,KIR,AIA,0,0,0,0,0,0
2005,MHL,AIA,0,0,0,0,0,0
2005,FSM,AIA,0,0,0,0,0,0
2005,NRU,AIA,0,0,0,0,0,0
2005,MNP,AIA,0,0,0,0.04,0,0
2005,PLW,AIA,0,0,0,0,0,0
2005,ASM,AIA,0,0,0,0.03,0,0
2005,COK,AIA,0,0,0,0,0,0
2005,PYF,AIA,0,0,0,0,0,0
2005,NIU,AIA,0,0,0,0,0,0
2005,WSM,AIA,0,0,0,0,0,0
2005,TKL,AIA,0,0,0,0,0,0
2005,TON,AIA,0,0,0,0,0,0
2005,TUV,AIA,0,0,0,0,0,0
2005,WLF,AIA,0,0,0,0,0,0
2005,BDI,ATG,0,0,0,0,0,0
2005,COM,ATG,0,0,0,0,0,0
2005,DJI,ATG,0,0,0,0,0,0
2005,ERI,ATG,0,0,0,0.05,0.08,0.07
2005,ETH,ATG,5,5,32.17,6.62,4.96,14.91
2005,KEN,ATG,0,0,0,0,0.1,0.09
2005,MDG,ATG,0,0,0,0,0,0
2005,MWI,ATG,0,0,0,0,0.2,0.18
2005,MUS,ATG,0,0,0,0.01,0.02,0.02
2005,MYT,ATG,0,0,0,0,0.01,0.01
2005,MOZ,ATG,0,0,0,0,0.46,0.4
2005,REU,ATG,0,0,0,0,0.05,0.05
2005,RWA,ATG,0,0,0,0,0,0
2005,SYC,ATG,0,0,0,0,0.01,0.01
2005,SOM,ATG,0,0,0,0,0,0
2005,UGA,ATG,0,0,0,0.05,0.27,0.25
2005,TZA,ATG,0,0,0,0,0.32,0.29
2005,ZMB,ATG,0,0,0,0,0,0
2005,ZWE,ATG,0,0,0,1.04,1.92,1.73
2005,AGO,ATG,0,0,0,0,0,0
2005,CMR,ATG,0,0,0,0.22,1.05,0.92
2005,CAF,ATG,0,0,0,0,0.05,0.05
2005,TCD,ATG,0,0,0,0,0.01,0.01
2005,COG,ATG,0,0,0,0,0,0
2005,COD,ATG,0,0,0,0,0,0
2005,GNQ,ATG,0,0,0,0,0,0
2005,GAB,ATG,0,0,0,0,0,0
2005,STP,ATG,0,0,0,0,0,0
2005,DZA,ATG,0,0,0,0,0,0.01
2005,EGY,ATG,0,0,3.62,0.28,1.58,2.61
2005,LBY,ATG,0,0,0,0,0,0.09
2005,MAR,ATG,0,0,0,0,0,0.01
2005,SUD,ATG,0,0,0,0.77,3.15,2.77
2005,TUN,ATG,0,0,0,0,0,0
2005,ESH,ATG,0,0,0,0,0,0
2005,BWA,ATG,0,0,0,0.13,0.23,0.2
2005,SWZ,ATG,0,0,0,0,0.58,0.51
2005,LSO,ATG,0,0,0,0,0,0
2005,NAM,ATG,0,18,0,0,41.45,103.52
2005,ZAF,ATG,2,2,16.09,4.27,27.68,31.09
2005,BEN,ATG,0,0,0,0,0,0
2005,BFA,ATG,0,0,0,0,0.88,0.78
2005,CPV,ATG,0,0,0,0,0,0.1
2005,CIV,ATG,0,0,0,0,4.37,3.83
2005,GMB,ATG,0,0,0,0,0,0
2005,GHA,ATG,2,2,10.86,2.55,1.24,4.73
2005,GIN,ATG,0,0,0,0.05,0.04,0.04
2005,GNB,ATG,0,0,0,0,0.01,0.01
2005,LBR,ATG,0,0,0,0.4,0.22,0.2
2005,MLI,ATG,0,0,0,0.17,0.63,0.56
2005,MRT,ATG,0,0,0,0.02,0.04,0.03
2005,NER,ATG,0,0,0,0,0.17,0.15
2005,NGA,ATG,2,2,14.48,2.86,8.39,12.5
2005,SHN,ATG,0,0,0,0,0,0
2005,SEN,ATG,0,0,0,0,0.16,0.15
2005,SLE,ATG,0,0,0,0.04,0.09,0.08
2005,TGO,ATG,0,0,0,0,0.02,0.03
2005,KAZ,ATG,0,0,0,0,0,0
2005,KGZ,ATG,0,0,0,0.03,0,0
2005,TJK,ATG,0,0,0,0,0,0.04
2005,TKM,ATG,0,0,0,0,0,0
2005,UZB,ATG,0,0,0,0,0,0
2005,CHN,ATG,8,8,47.45,11.68,23.41,37.28
2005,HKG,ATG,0,0,0,0.03,0.28,0.35
2005,MAC,ATG,0,0,0,0,0,0
2005,TWN,ATG,0,0,0,0.73,0.03,0.05
2005,PRK,ATG,0,0,0,0,0,0
2005,JPN,ATG,1,1,7.24,1.96,0.01,2.41
2005,MNG,ATG,0,0,0,0,0,0
2005,KOR,ATG,0,0,0,0,0,0.02
2005,BRN,ATG,0,0,0,0,0.02,0.02
2005,KHM,ATG,0,0,0,0.05,0.02,0.01
2005,IDN,ATG,0,0,0,0,0,0.01
2005,LAO,ATG,0,0,0,0,0,0
2005,MYS,ATG,0,0,0,0.07,0.05,0.05
2005,MMR,ATG,0,0,0,0.01,0.05,0.04
2005,PHL,ATG,0,0,0,0.15,0.15,0.18
2005,SGP,ATG,0,0,0,0,0,0.02
2005,THA,ATG,0,0,0,0,0.13,0.26
2005,TLS,ATG,0,0,0,0,0,0
2005,VNM,ATG,0,0,0,0,0,0
2005,AFG,ATG,0,0,0,0,0,0
2005,BGD,ATG,0,0,0,0,3.98,3.65
2005,BTN,ATG,0,0,0,0,0.07,0.06
2005,IND,ATG,4,4,28.15,6.03,26.21,33.48
2005,IRN,ATG,0,0,0,0,0,0
2005,MDV,ATG,0,0,0,0,0,0
2005,NPL,ATG,0,0,0,0.07,1.46,1.28
2005,PAK,ATG,0,0,0,0,0,0.02
2005,LKA,ATG,0,0,0,0.03,0.08,0.07
2005,ARM,ATG,0,0,0,0.03,0,0.01
2005,AZE,ATG,0,0,0,0,0,0
2005,BHR,ATG,0,0,0,0,0.02,0.03
2005,CYP,ATG,0,0,0,0,0,0.06
2005,GEO,ATG,0,0,0,0,0,0
2005,IRQ,ATG,0,0,0,0,0,0.01
2005,ISR,ATG,0,0,0,0.04,0,0.16
2005,JOR,ATG,0,0,0,0,0,0.28
2005,KWT,ATG,0,0,0,0,0.08,0.13
2005,LBN,ATG,3,3,19.7,4.03,6.92,12.15
2005,OMN,ATG,0,0,0,0,0.13,0.12
2005,QAT,ATG,0,0,0,0,0,0.02
2005,SAU,ATG,0,0,0,0,0.14,0.5
2005,PSE,ATG,0,0,0,0.01,0.01,0.04
2005,SYR,ATG,14,14,86.46,9.9,0,24.04
2005,TUR,ATG,0,0,0,0,0.02,0.17
2005,ARE,ATG,0,0,0,0,0,0.14
2005,YEM,ATG,0,0,0,0,0,0
2005,BLR,ATG,0,0,0,0,0,0
2005,BGR,ATG,0,0,0,0,0,0.46
2005,CZE,ATG,0,0,0,0,0,0.01
2005,HUN,ATG,0,0,0,0,0,0.04
2005,POL,ATG,0,0,0,0.19,0,0.03
2005,MDA,ATG,0,0,0,0,0,0
2005,ROU,ATG,0,0,0,0.03,0,0.01
2005,RUS,ATG,0,0,0,0,0,0.03
2005,SVK,ATG,0,0,0,0,0,0.01
2005,UKR,ATG,0,0,0,0,0,0.01
2005,DNK,ATG,0,0,0,0,0,0.34
2005,EST,ATG,0,0,0,0,0,0
2005,FRO,ATG,0,0,0,0,0,0
2005,FIN,ATG,0,0,0,0.02,0,0.05
2005,ISL,ATG,0,0,0,0.01,0.01,0.04
2005,IRL,ATG,0,0,0,1.07,0,0.6
2005,IMN,ATG,0,0,0,0,0,0.07
2005,LVA,ATG,0,0,0,0.06,0.02,0.02
2005,LTU,ATG,0,0,0,0.07,0,0.01
2005,NOR,ATG,0,0,0,0.04,0.04,0.36
2005,SWE,ATG,0,0,0,0,0,0.11
2005,GBR,ATG,59,59,352.27,79.53,64.36,188.58
2005,ALB,ATG,0,0,0,0.38,0.04,0.04
2005,AND,ATG,0,0,0,0,0,0
2005,BIH,ATG,0,0,0,0,0,0
2005,HRV,ATG,0,0,0,0,0,0.01
2005,GIB,ATG,0,0,0,0,0,0.01
2005,GRC,ATG,0,0,0,40.07,52.59,50.52
2005,ITA,ATG,4,4,25.74,1.19,0.12,8.94
2005,MLT,ATG,0,0,0,0.01,0.01,0.03
2005,MKD,ATG,0,0,0,0,0,0
2005,PRT,ATG,0,0,0,0.96,0.07,0.14
2005,SMR,ATG,0,0,0,0,0,0
2005,SCG,ATG,0,0,0,0,0,0
2005,SVN,ATG,0,0,0,0,0,0.01
2005,ESP,ATG,0,0,4.42,0.12,0,3.49
2005,AUT,ATG,0,0,0,0,0,0.05
2005,BEL,ATG,0,0,0,0.05,0,0.17
2005,FRA,ATG,2,2,14.88,3.78,1.16,6.5
2005,DEU,ATG,5,5,29.36,8.12,0.64,10.02
2005,LIE,ATG,0,0,0,0.01,0,0
2005,LUX,ATG,0,0,0,1.13,0,0.56
2005,MCO,ATG,0,0,0,0,0,0
2005,NLD,ATG,1,1,5.63,1.34,0.54,3.82
2005,CHE,ATG,0,0,0,0,0,0.37
2005,AIA,ATG,2,2,14.07,0,0,10.82
2005,ATG,ATG,0,0,0,0,0,0
2005,ABW,ATG,0,0,2.01,0.77,0,1.93
2005,BHS,ATG,0,0,0.8,0.02,0.03,3.27
2005,BRB,ATG,18,58,106.97,50.24,17.41,81.44
2005,VGB,ATG,6,6,34.58,40.71,45.34,128.62
2005,CYM,ATG,0,0,0,0.17,0,1.25
2005,CUB,ATG,1,1,7.24,1.51,0,1.97
2005,CUW,ATG,1,6,6.84,1.6,0.07,8.88
2005,DMA,ATG,282,282,1680.93,316.33,879.39,1289.44
2005,DOM,ATG,106,183,632.16,172.77,34.23,230.81
2005,GRD,ATG,11,11,68.36,0,29.33,53.43
2005,GLP,ATG,4,4,26.94,85.63,261.03,275.91
2005,HTI,ATG,2,2,11.66,2.59,0,3.27
2005,JAM,ATG,237,242,1413.51,274.71,0,347.28
2005,MTQ,ATG,0,0,2.01,0.44,19.7,22.24
2005,MSR,ATG,67,67,403.34,9.08,0,83.81
2005,PRI,ATG,3,3,18.9,177.33,11.27,28.63
2005,KNA,ATG,28,28,168.9,14.54,67.09,162.42
2005,LCA,ATG,40,41,239.67,39.09,62.19,145.82
2005,VCT,ATG,54,54,325.33,56.09,179.42,261.54
2005,SXM,ATG,1,1,8.44,12.89,29.11,78.65
2005,TTO,ATG,43,43,254.96,140.39,21.85,99.18
2005,TCA,ATG,0,0,2.41,0.15,0,0.68
2005,VIR,ATG,42,165,252.14,107.52,214.52,863.52
2005,BLZ,ATG,1,1,4.83,0.94,0,1.46
2005,CRI,ATG,0,0,0,0,0.02,0.2
2005,SLV,ATG,0,0,0,0,0,0.02
2005,GTM,ATG,0,0,0,0,0,0.02
2005,HND,ATG,0,0,2.81,0.11,0,0.71
2005,MEX,ATG,0,0,2.01,0.15,0,1.18
2005,NIC,ATG,0,0,0,0,1.02,13.51
2005,PAN,ATG,0,0,0,0.09,0.02,0.49
2005,ARG,ATG,0,0,0,1.64,0.5,0.62
2005,BOL,ATG,0,0,0,0.23,0.03,0.07
2005,BRA,ATG,0,0,0,0.71,1.83,3.1
2005,CHL,ATG,0,0,0,0,0.03,3.76
2005,COL,ATG,0,0,0,0.03,0,0.04
2005,ECU,ATG,0,0,0,1.02,0.45,0.54
2005,FLK,ATG,0,0,0,0,0.01,0.01
2005,GUF,ATG,0,0,2.01,1.38,2.68,10.16
2005,GUY,ATG,384,388,2292.99,721.06,337.95,814.68
2005,PRY,ATG,0,0,0,0.05,0.04,0.04
2005,PER,ATG,0,0,0,0.03,0.28,0.29
2005,SUR,ATG,2,2,16.09,2.96,1.38,11.4
2005,URY,ATG,0,0,0,0.06,0.03,0.03
2005,VEN,ATG,2,2,14.07,4.22,4.99,15.38
2005,BMU,ATG,1,1,4.83,1.65,1.67,3.39
2005,CAN,ATG,26,26,153.62,37.06,23.61,164.97
2005,GRL,ATG,0,0,0,0.01,0,0
2005,SPM,ATG,0,0,0,0.01,0,0
2005,USA,ATG,156,156,930.14,197.16,0,558.28
2005,AUS,ATG,0,0,2.81,1.29,0.65,8.73
2005,NZL,ATG,0,0,4.42,0.23,0.18,1.92
2005,FJI,ATG,0,0,0,0,0,0
2005,NCL,ATG,0,0,0,0,0,0
2005,PNG,ATG,0,0,0,0.1,0,0
2005,SLB,ATG,0,0,0,0.02,0.01,0.01
2005,VUT,ATG,0,0,0,0,0,0
2005,GUM,ATG,0,0,0,0.02,0.01,0.04
2005,KIR,ATG,0,0,0,0,0,0
2005,MHL,ATG,0,0,0,0,0,0.01
2005,FSM,ATG,0,0,0,0,0,0
2005,NRU,ATG,0,0,0,0,0,0
2005,MNP,ATG,0,0,0,0.25,0.06,0.06
2005,PLW,ATG,0,0,0,0,0,0
2005,ASM,ATG,0,0,0,0.17,0,0
2005,COK,ATG,0,0,0,0,0,0
2005,PYF,ATG,0,0,0,0.01,0.05,0.04
2005,NIU,ATG,0,0,0,0,0,0
2005,WSM,ATG,0,0,0,0.02,0,0
2005,TKL,ATG,0,0,0,0,0,0
2005,TON,ATG,0,0,0,0,0,0
2005,TUV,ATG,0,0,0,0,0,0
2005,WLF,ATG,0,0,0,0,0,0
2005,BDI,ABW,0,0,0,0,0,0
2005,COM,ABW,0,0,0,0,0,0
2005,DJI,ABW,0,0,0,0,0,0
2005,ERI,ABW,0,0,0,0,0.01,0.01
2005,ETH,ABW,0,0,0,0,0,0
2005,KEN,ABW,0,0,0,0,0,0
2005,MDG,ABW,0,0,0,0,0,0
2005,MWI,ABW,0,0,0,0,0.03,0.03
2005,MUS,ABW,0,0,0,0.28,0.34,0.3
2005,MYT,ABW,0,0,0,0,0,0
2005,MOZ,ABW,0,0,0,0,0.05,0.05
2005,REU,ABW,0,0,0,0,0,0
2005,RWA,ABW,0,0,0,0,0,0
2005,SYC,ABW,0,0,0,0,0.03,0.03
2005,SOM,ABW,0,0,0,0,0,0
2005,UGA,ABW,0,0,0,0,0,0
2005,TZA,ABW,0,0,0,0,0.32,0.28
2005,ZMB,ABW,0,0,0,0,0,0
2005,ZWE,ABW,0,0,0,0,0,0
2005,AGO,ABW,0,0,0,0,0,0.01
2005,CMR,ABW,0,0,0,0.15,1.1,0.97
2005,CAF,ABW,0,0,0,0,0.25,0.22
2005,TCD,ABW,0,0,0,0,0,0
2005,COG,ABW,0,0,0,0,0,0
2005,COD,ABW,0,0,0,0,0,0
2005,GNQ,ABW,0,0,0,0,0,0
2005,GAB,ABW,0,0,0,0,0,0
2005,STP,ABW,0,0,0,0,0,0
2005,DZA,ABW,0,0,0,0,0,0
2005,EGY,ABW,0,0,0,0,0,0.07
2005,LBY,ABW,0,0,0,0,0,0.07
2005,MAR,ABW,0,0,0,0,0,0
2005,SUD,ABW,0,0,0,0.07,0.21,0.18
2005,TUN,ABW,0,0,0,0,0,0
2005,ESH,ABW,0,0,0,0,0,0
2005,BWA,ABW,0,0,0,0,0,0.02
2005,SWZ,ABW,0,0,0,0,0,0
2005,LSO,ABW,0,0,0,0,0.01,0.01
2005,NAM,ABW,0,0,0,0,2.98,2.62
2005,ZAF,ABW,0,0,0,0,47.92,42.24
2005,BEN,ABW,0,0,0,0,0,0
2005,BFA,ABW,0,0,0,0,0,0
2005,CPV,ABW,0,0,0,0.14,0.28,0.25
2005,CIV,ABW,0,0,0,0,0,0
2005,GMB,ABW,0,0,0,0,0,0
2005,GHA,ABW,0,0,0,0.29,0.85,0.75
2005,GIN,ABW,0,0,0,0,0.02,0.02
2005,GNB,ABW,0,0,0,0,0,0
2005,LBR,ABW,0,0,0,0.42,1.3,1.14
2005,MLI,ABW,0,0,0,0,0,0
2005,MRT,ABW,0,0,0,0,0.04,0.03
2005,NER,ABW,0,0,0,0,0,0
2005,NGA,ABW,0,0,0,0,0,0
2005,SHN,ABW,0,0,0,0,0,0
2005,SEN,ABW,0,0,0,0,0,0
2005,SLE,ABW,0,0,0,0,0.02,0.01
2005,TGO,ABW,0,0,0,0,0,0
2005,KAZ,ABW,0,0,0,0,0,0.01
2005,KGZ,ABW,0,0,0,0.01,0,0
2005,TJK,ABW,0,0,0,0,0,0
2005,TKM,ABW,0,0,0,0,0,0
2005,UZB,ABW,0,0,0,0,0,0
2005,CHN,ABW,217,217,343.83,246.41,445.57,539.47
2005,HKG,ABW,0,0,0,0,0.4,0.79
2005,MAC,ABW,0,0,0,0,0,0.04
2005,TWN,ABW,0,0,0,2.01,0,0.13
2005,PRK,ABW,0,0,0,0,0,0.01
2005,JPN,ABW,0,0,0,0,0,0.61
2005,MNG,ABW,0,0,0,0,0,0
2005,KOR,ABW,0,0,0,0,0,0.04
2005,BRN,ABW,0,0,0,0,0.37,0.36
2005,KHM,ABW,0,0,0,0.15,0.3,0.26
2005,IDN,ABW,0,0,0,0.03,0,0.01
2005,LAO,ABW,0,0,0,0,0,0
2005,MYS,ABW,0,0,0,0.98,0.25,0.54
2005,MMR,ABW,0,0,0,0.15,0.95,0.83
2005,PHL,ABW,92,92,347.04,125.95,317.6,406.78
2005,SGP,ABW,0,0,0,0,0,0.05
2005,THA,ABW,0,0,0,0,2.51,2.23
2005,TLS,ABW,0,0,0,0,0,0
2005,VNM,ABW,0,0,0,0,0,0
2005,AFG,ABW,0,0,0,0,0,0
